"","dn0_betabin_lo05","dn0_binomial_05","dn0_med","dn0_binomial_up95","dn0_betabin_up95","rn0_betabin_lo05","rn0_binomial_05","rn0_med","rn0_binomial_up95","rn0_betabin_up95","gamman_betabin_lo05","gamman_binomial_lo05","gamman_med","gamman_binomial_up95","gamman_betabinom_up95","bioassay_mortality"
"1",0.266168721472005,0.266168721472005,0.338372687033603,0.419340305519241,0.419340305519241,0.692891108371162,0.692891108371162,0.639033935871697,0.5701678800426,0.5701678800426,2.64,2.64,2.64,2.64,2.64,1
"2",0.26543310465597,0.26543310465597,0.337609386599578,0.418490979605504,0.418490979605504,0.693390364069428,0.693390364069428,0.639646850954292,0.570923495238942,0.570923495238942,2.62303002554641,2.62303002554641,2.62978540020713,2.63572400001701,2.63572400001701,0.99
"3",0.264692900010531,0.264692900010531,0.33675927397992,0.417630445349604,0.417630445349604,0.693891563654095,0.693891563654095,0.640328525047948,0.571688483226623,0.571688483226623,2.6059718181303,2.6059718181303,2.61949701371922,2.63141118439453,2.63141118439453,0.98
"4",0.26397524438546,0.26397524438546,0.335880503901712,0.416758456126667,0.416758456126667,0.694376363171478,0.694376363171478,0.641032138259108,0.572463035826652,0.572463035826652,2.58882487480964,2.58882487480964,2.60913373743121,2.62706086703445,2.62706086703445,0.97
"5",0.263698232187855,0.263698232187855,0.334901919487128,0.415874757595091,0.415874757595091,0.694563191398246,0.694563191398246,0.641814400027301,0.573247350378783,0.573247350378783,2.57156736004665,2.57156736004665,2.59869444169037,2.6226723419053,2.6226723419053,0.96
"6",0.263425133476803,0.263425133476803,0.334266500970738,0.414979087380342,0.414979087380342,0.694747219340238,0.694747219340238,0.642321624221397,0.574041629946818,0.574041629946818,2.55419791784155,2.55419791784155,2.58817796939089,2.61824488225002,2.61824488225002,0.95
"7",0.263149191946762,0.263149191946762,0.333484330042977,0.414071174742625,0.414071174742625,0.69493299916685,0.69493299916685,0.642945214429795,0.574846083533286,0.574846083533286,2.53672256623961,2.53672256623961,2.57758313502782,2.61377773975363,2.61377773975363,0.94
"8",0.262870347792205,0.262870347792205,0.332584028219344,0.413150740227428,0.413150740227428,0.695120565733581,0.695120565733581,0.643661914374112,0.575660926303995,0.575660926303995,2.5191406111013,2.5191406111013,2.56690872370823,2.60927014366825,2.60927014366825,0.93
"9",0.262092615696396,0.262092615696396,0.33180292705797,0.412584428438763,0.412584428438763,0.695642865026999,0.695642865026999,0.644282763746104,0.57616193588618,0.57616193588618,2.50145136136662,2.50145136136662,2.55615349011712,2.6047212998928,2.6047212998928,0.92
"10",0.261262378806821,0.261262378806821,0.330799935333068,0.412112875751558,0.412112875751558,0.696198963727187,0.696198963727187,0.645078750852148,0.576578910882797,0.576578910882797,2.4837012107385,2.4837012107385,2.54531615743557,2.60013039000454,2.60013039000454,0.91
