"","dn0_lo10","dn0_med","dn0_up90","rn0_lo10","rn0_med","rn0_up90","gamman_lo10","gamman_med","gamman_up90","bioassay_mortality"
"1",0.496865682930963,0.537647534331905,0.564316224214735,0.434904210004567,0.460491359349691,0.499120328808033,2.64,2.64,2.64,1
"2",0.496381379167682,0.53722886511657,0.564144556942129,0.435069611234409,0.460891194578628,0.499574798506031,2.63003850546744,2.63468642069755,2.63827612200068,0.99
"3",0.495789757322399,0.53689370260557,0.563969553588608,0.435238218077371,0.461211235444292,0.500129824268819,2.62005383583223,2.62934196337852,2.63654095729924,0.98
"4",0.495166168222165,0.536606636237378,0.563791115295991,0.435410125256517,0.461485318919867,0.500714660271453,2.60997488376796,2.62396946938295,2.63479431875482,0.97
"5",0.494533239794801,0.536258335134744,0.563609139271203,0.435585431253821,0.461817828604064,0.501308065988998,2.59981817154,2.61857044128616,2.63303601415356,0.96
"6",0.49389075790846,0.535964948626762,0.563423518589262,0.435764238497769,0.462097880578287,0.501910232751491,2.58958559431989,2.61314307547812,2.63126543994973,0.95
"7",0.493248065332273,0.535617033628123,0.563234141984333,0.435946653562261,0.462429943050238,0.502512399582428,2.57927056922892,2.60768701311573,2.62947549332007,0.94
"8",0.492595589363895,0.535280370191136,0.563040893628036,0.43613278737763,0.462751225885938,0.503123528856018,2.56887675587341,2.60219593957986,2.62767057489263,0.93
"9",0.491927007669971,0.534918538559528,0.562843652894059,0.436322755454623,0.463096482028955,0.503749529148761,2.55840261170277,2.59666102863052,2.62585040004915,0.92
"10",0.491248035911398,0.534610699714974,0.562642294108109,0.436516678122308,0.463390182624782,0.504385035087631,2.54786058294298,2.59111876460148,2.62401467561711,0.91
"11",0.490558425784295,0.534209777772866,0.562436686282103,0.436714680780895,0.463772640153628,0.505030267531394,2.53744499671511,2.58555259347289,2.62216309951579,0.9
"12",0.490089198248933,0.533791751407664,0.562224485162844,0.436919020254155,0.464171353168337,0.505469165694757,2.52714487632565,2.57995815541991,2.62029536038346,0.89
"13",0.489867137623387,0.533291230519317,0.562004090727371,0.437131236037549,0.464648666841325,0.505676833759194,2.51683884586235,2.5743350751963,2.61841113718467,0.88
"14",0.489240983899081,0.532901193010271,0.56177883705548,0.437348116057957,0.465020556209018,0.506262278160504,2.50654640622638,2.56865514176903,2.61651009879627,0.87
"15",0.488538749871063,0.53245978346674,0.561546526614605,0.437571775038454,0.465441363295635,0.506918624264239,2.49619961301472,2.56291048426483,2.61459190357068,0.86
"16",0.488047106711237,0.532136878225897,0.561274705319249,0.437833453182419,0.465749150700167,0.50737799419293,2.4854980964859,2.55710708195521,2.61265619887497,0.85
"17",0.487591331163405,0.531737772099113,0.560995869482764,0.438101861479558,0.466129521187962,0.507803742854705,2.47504513898203,2.55126095244174,2.61070262060414,0.84
"18",0.487120710155337,0.531319429900025,0.560758110939369,0.438330710712047,0.466528161341534,0.508243249468614,2.4645263770703,2.54543088606628,2.60873079266664,0.83
"19",0.486661356083557,0.530778401683566,0.560418982457201,0.438657102533252,0.467043614771898,0.508672126163939,2.45376930558082,2.53960766805849,2.60674032644045,0.82
"20",0.486055889182287,0.530188754407348,0.560068632682446,0.438994258685096,0.467605265922316,0.509237258901054,2.44282426591186,2.53369408841184,2.60473082019744,0.81
"21",0.485459756938953,0.529682703326778,0.559761359493169,0.439289930652167,0.468087186388211,0.509793496833323,2.43171784066197,2.52773003227267,2.60270185849388,0.8
