"","dn0_lo10","dn0_med","dn0_up90","rn0_lo10","rn0_med","rn0_up90","gamman_lo10","gamman_med","gamman_up90","bioassay_mortality"
"1",0.418028666329488,0.491402601305659,0.54313469450973,0.455245460824077,0.504240379097848,0.571334554853564,2.64,2.64,2.64,1
"2",0.416959561742042,0.490799933907977,0.542701693584823,0.455659795080941,0.50480432647995,0.572284476685162,2.62701064695758,2.63246246408189,2.63661462437854,0.99
"3",0.415842082529415,0.490176246637288,0.54222787710498,0.456113113278149,0.505387752112729,0.573276365052337,2.61388641472088,2.62483188079314,2.63319316213783,0.98
"4",0.41470793314681,0.489557680322625,0.541741584208188,0.456578289481874,0.505966195393634,0.574281993084727,2.60054305425828,2.61715489516905,2.62973488846735,0.97
"5",0.413558773280558,0.489022249349638,0.541243628974734,0.457054538682161,0.506466745820931,0.575299836262709,2.58714338321717,2.60936934124923,2.62623905680284,0.96
"6",0.412394311286126,0.48830669697207,0.540733616131955,0.457542232602725,0.507135451611012,0.57633010057032,2.5735604853859,2.60148713379557,2.62270489794948,0.95
"7",0.411214247975593,0.487726141701038,0.540208397856537,0.458044373864413,0.507677824610332,0.577372996173656,2.55976070122853,2.59354533774189,2.61913161916023,0.94
"8",0.410535949172128,0.487045780040397,0.539710786866195,0.458520033769233,0.508313215006257,0.577971913532034,2.54578833640281,2.58552742716076,2.61551840316683,0.93
"9",0.409886884110934,0.486445724297909,0.539284125210354,0.458927806319482,0.508873414759911,0.578544648843949,2.53187607693049,2.57749458154483,2.61186440716044,0.92
"10",0.409207560003159,0.485616484051235,0.53884805465707,0.459344506253302,0.509647275740475,0.579143695955996,2.51785768146192,2.56921728861401,2.60816472665355,0.91
"11",0.408530824309527,0.484730111663383,0.538395071754593,0.459777298078198,0.510474066116402,0.579740063361054,2.50371802164343,2.56076916665141,2.60441897847011,0.9
"12",0.407845479154679,0.483669210367557,0.537929561346331,0.460221984917165,0.511463122911205,0.580343611922344,2.4889595346383,2.55222608937185,2.60062812441279,0.89
"13",0.407140217912508,0.48281909957243,0.537440858437961,0.460688745507211,0.512255245244297,0.580964270164385,2.4744118470819,2.54370594396077,2.59679114273028,0.88
"14",0.406441000337053,0.48198723054581,0.536867491497797,0.461236262272918,0.513030008264287,0.581579180410246,2.4599819674663,2.53514812939104,2.59290157915584,0.87
"15",0.405732628306316,0.481160337311607,0.53627971978031,0.461797414525739,0.513799777320619,0.582201701439042,2.44544432031023,2.52646990338224,2.58877926776382,0.86
"16",0.405013274041638,0.480277586224933,0.5356770264331,0.462372686071706,0.514621148613734,0.582833418459613,2.42981876599593,2.51765026982687,2.58466464154734,0.85
"17",0.403771671376089,0.479475262723235,0.535058870774709,0.46296258269814,0.515367323906695,0.583922671019596,2.41367185131587,2.50876433868872,2.58067641702699,0.84
"18",0.402523886894125,0.478443442154614,0.534476940631005,0.463517786574546,0.51632643907748,0.585015943659027,2.39756916578004,2.49977824451324,2.57664630743455,0.83
"19",0.401257820972657,0.477567351723382,0.533953158850337,0.464017409767439,0.517140345736529,0.58612378380583,2.38156063621898,2.49059344342671,2.57256090638458,0.82
"20",0.400008330743637,0.476573876468658,0.533417099295987,0.464528642406356,0.518062806475576,0.58721571903881,2.36643981605897,2.48145716590889,2.56844713699841,0.81
"21",0.398752976083335,0.475892962234976,0.532868331762218,0.465051887114312,0.518694738497856,0.588311338048283,2.35121375837066,2.47202100868399,2.56428912220437,0.8
"22",0.397478924708262,0.475004768263231,0.532164602756907,0.465722726626676,0.51951865845661,0.589421768547827,2.33620554910669,2.46240235826182,2.56008587232419,0.79
"23",0.396470188390949,0.473985191811983,0.531404006950529,0.466447572908381,0.520463919388375,0.590299874183977,2.32115789508341,2.45277652020939,2.55575592965013,0.78
"24",0.394922816662361,0.472748828177077,0.53057129042731,0.467240907928516,0.521609393984634,0.591644995985097,2.30613767263367,2.44289176503128,2.55131648337284,0.77
"25",0.393631186048653,0.471544151465956,0.529477565661084,0.468282518939958,0.522724689505992,0.59276605810383,2.2906326717985,2.43307119792066,2.5469343982008,0.76
"26",0.392068909477163,0.470630825668204,0.528832544381613,0.468896600262981,0.523569704901242,0.594119881200191,2.27353091614287,2.42334096499505,2.54244632541117,0.75
"27",0.390637721509684,0.469641310083262,0.528137255340244,0.469558362935555,0.52448467930494,0.595358012030061,2.25621391398894,2.41306806937778,2.53787654410599,0.74
"28",0.389226578729717,0.468623095520285,0.527405293103453,0.47025483639174,0.525425614473972,0.596576866783041,2.23868129216077,2.40259336012995,2.53324357934007,0.73
"29",0.387811009729224,0.467166476404279,0.526816237924281,0.470815185522557,0.526770635384977,0.597797570105287,2.21980234596835,2.39120719232019,2.52854575948882,0.72
"30",0.386509159979915,0.46605257561506,0.526089746015229,0.471506092193432,0.527798366344218,0.598918431901405,2.20294494501239,2.38016568216258,2.52376114358582,0.71
"31",0.384845893950279,0.464737589137158,0.525607728037815,0.471964389716484,0.529010689031407,0.600347979936325,2.18633225119844,2.36926975837221,2.51892695846947,0.7
"32",0.383280617362246,0.463433830922912,0.525117318966844,0.472430574323073,0.530211655819598,0.601690702616948,2.16969338906766,2.35867000256808,2.51404288395318,0.69
"33",0.38136416870239,0.462178854694436,0.524618870112471,0.472904307281953,0.531366727788542,0.603331252612201,2.15238746142766,2.34747292822157,2.50923627795045,0.68
"34",0.379407129070424,0.460915486311095,0.524108780701442,0.47338900485364,0.532528567179748,0.605002654427621,2.13375238517969,2.33616123650464,2.50437046534375,0.67
"35",0.37745922814217,0.459855260413676,0.523418070590983,0.474045172076469,0.533502835589133,0.606662256979983,2.11502184029931,2.32492917647441,2.49944389713968,0.66
"36",0.375496869077727,0.458723128355563,0.522498045552317,0.474918898858231,0.534542431233424,0.60833004147044,2.09616507447795,2.31341615529436,2.49444636889216,0.65
"37",0.373333927589603,0.457224548081142,0.521746500323152,0.475632379651176,0.535917297265942,0.610163471026523,2.07659881015956,2.30109702999489,2.48931735254994,0.64
"38",0.371209359116541,0.456021703960093,0.520815350546405,0.476516060947872,0.537019847604759,0.611959375831775,2.05705967020571,2.28881766398121,2.48411625072966,0.63
"39",0.369679486123007,0.454841488469695,0.520086819248537,0.477207214080567,0.538100761742911,0.613249473741849,2.03858354561007,2.27602952104486,2.47882863820575,0.62
"40",0.368476236508049,0.453919244248927,0.519461826457137,0.47779997359733,0.538944794871551,0.614262235181574,2.0194461491818,2.26370618427254,2.47328919145322,0.61
"41",0.367252277771996,0.452545552804145,0.518549021747687,0.478665420686291,0.540200988676782,0.615290684632804,1.99929894375492,2.2511023308539,2.46761954695809,0.6
"42",0.365760074979091,0.451412356323046,0.517595593101068,0.479569027747099,0.541236343279491,0.616542362091891,1.97901310615547,2.23885916641315,2.46184468389812,0.59
"43",0.363792574508305,0.450133302294062,0.516618091428162,0.480495068132879,0.542403961152571,0.618188914771723,1.95957924646186,2.2257144158363,2.45512698769291,0.58
"44",0.361797294859787,0.449016693767947,0.515745959722341,0.481320956380278,0.543422411679656,0.619854081910706,1.93859382045751,2.21205575057911,2.44925988086631,0.57
"45",0.359749191797758,0.447579119698108,0.514986173067134,0.482040204260629,0.544732401130616,0.62155838468083,1.91740728978361,2.19938624293298,2.44336100038183,0.56
"46",0.357643555644864,0.446168386311606,0.514201120599226,0.482783120236172,0.546016580203868,0.623305304903003,1.89699392741304,2.18508568678324,2.43736433434153,0.55
"47",0.355597215760657,0.44488741307245,0.513329975089405,0.483607208893553,0.547181507110247,0.62499787410658,1.87885699395582,2.17094413180815,2.43126668078437,0.54
"48",0.35328112926289,0.443086014024286,0.512623939950859,0.484274873821918,0.548817807679753,0.626907341693985,1.85973262420028,2.15585746416267,2.42507827003271,0.53
"49",0.351025529483469,0.441228019588239,0.51146813445444,0.485367413930867,0.550503180681174,0.628760506752607,1.83783445227193,2.14253265281536,2.41878281137237,0.52
"50",0.348739909750308,0.439620126492459,0.510138266621907,0.486623790857248,0.551959721604451,0.630631774824686,1.81683708835501,2.12794310794822,2.41237654545585,0.51
"51",0.346557491913577,0.43748601917102,0.508563957638804,0.48811011574029,0.553890198082595,0.632412302759379,1.79888784291665,2.11481540595846,2.40585550806196,0.5
"52",0.344023701027377,0.435877960035135,0.507349506762848,0.489255973671978,0.555342651670488,0.634471686806125,1.7793805998171,2.10093309381616,2.39921551472136,0.49
"53",0.341923015310147,0.434260368590648,0.506573861945359,0.489987477093318,0.556801804835993,0.636172661255261,1.76012578242602,2.08535539412909,2.39245214385629,0.48
